Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP
51092_MATH_parent_CK.docx,1,1691,11.49,82.46,79.15,58.18,30.75,5.97,84.33,79.24,58.66,15.85,11.12,4.26,2.01,4.55,0.12,0,4.73,26.43,1.54,20.82,2.25,7.81,9.82,1.36,1.36,18.98,10.47,23.06,2.42,2.07,0.24,0.06,5.44,0.95,4.49,3.73,2.13,0.24,0.24,0,0.18,0,2.84,2.54,0.12,0.53,0.35,0,0,0,0,0,10.05,2.96,0.06,0,0,0.06,2.84,7.1,0.06,0,0.12,0.18,0,0,0,0,0.71,0.18,0,0.3,0.24,0,0,0,0,0,0,0,0,0,0,0.12,0,2.37,0,0,0,0.18,0,0,10.47,14.37,0.24,4.08,7.87,4.2,0,0.12,2.84,3.61,4.2,1.36,5.14,0.12,2.72,2.13,0.18,6.09,0,0,3.19,0,2.9,0
51115_MATH_parent_CK.docx,1,2139,16.24,85.34,38.44,70.22,41.13,5.38,84.15,74.61,49.98,19.12,11.92,4.11,2.29,4.86,0.09,0.42,7.2,15.94,4.11,5.8,5.75,9.91,5.28,3.88,1.22,21.37,12.76,8.04,2.99,2.52,0.42,0.05,8.98,0.75,8.23,3.88,1.4,1.59,1.82,0.05,1.5,0.65,5.42,4.3,1.12,2.9,2.06,0.84,0,0.84,0,0,9.26,0.94,0.09,0.09,0,0.14,0.65,8.32,0,0.23,0,0.23,0.05,0,0,0.05,2.24,1.03,0.05,1.12,0,0.05,0,0,0,0,0,0,0,0,0,1.08,0.19,2.01,0.09,0,0,0,0.14,0.42,16.74,10.14,0.7,2.99,3.04,4.11,0.09,0.28,2.66,2.81,6.92,2.48,7.57,0,4.82,2.2,0.56,7.9,0,0,2.38,0,5.52,0
51163_MATH_parent_SS.docx,1,2337,13.22,88.2,59.99,68.72,23.37,5.43,89.09,78.31,60.93,20.07,12.92,3.89,2.23,5.99,0,0.68,7.15,22.38,4.15,10.4,7.62,10.74,7.27,2.27,2.7,21.57,8.69,12.97,3.42,2.87,0.47,0.09,7.4,1.8,5.56,1.8,1.33,1.11,0.77,0.17,1.88,0.04,4.19,3.64,0.56,1.97,1.8,0.17,0.04,0,0,0,11.3,1.58,0.43,0.47,0,0.21,0.81,9.8,0.51,0,0.39,0.13,0.04,0,0,0.04,2.74,0.9,0,1.71,0.04,0.09,0.26,0.09,0,0,0,0,0,0,0,0.43,0.21,1.58,0,0.04,0.09,0.13,0,0.34,12.45,13.61,0.6,5.35,5.78,2.52,0.17,0.17,1.93,1.67,9.24,2.1,5.09,0.34,3.81,1.24,0.04,9.54,0.04,0.09,4.19,0,5.22,0
51112_MATH_parent_CK.docx,1,635,28.79,93.35,36.51,99,158.75,3.31,90.39,80.47,60.47,15.12,10.55,2.99,0.94,6.46,0,0.16,4.57,38.43,1.73,29.45,3.15,5.35,6.46,1.57,0.31,17.48,8.66,31.18,1.42,1.1,0.31,0,3.94,1.26,2.68,0.94,0.47,0.94,0.47,0,0.16,0.31,8.35,8.35,0,6.46,6.46,0,0,0,0,0,8.66,0.94,0.47,0.47,0,0,0.31,7.72,0.16,0,0,0,0,0,0,0,0.31,0.16,0,0.16,0,0,0.16,0,0,0,0,0,0,0,0.16,0,0,2.52,0,0,0,0,0,0,17.95,12.76,0,6.93,2.99,3.94,0.47,0,3.15,1.57,3.78,2.68,4.88,0.31,4.25,0.31,0.31,3.46,0,0,0.47,0,2.99,0
51129_MATH_parent_SS.docx,1,1856,11.21,94.75,40.61,49.94,41.24,6.63,92.24,83.19,62.02,22.25,14.66,3.83,1.94,8.03,0.11,0.59,7.6,21.12,5.17,8.78,7.38,10.29,5.71,4.26,2.64,24.25,6.84,12.23,3.02,2.42,0.65,0,13.79,4.36,9.43,1.67,1.35,2.42,1.62,0.27,2.86,0.16,3.99,2.96,1.02,0.38,0.16,0.22,0.05,0.11,0,0,14.6,3.02,1.4,1.67,0.05,0.54,1.45,11.8,0.38,0.11,0.48,0.27,0.05,0,0,0.05,1.89,1.13,0,0.54,0,0.22,1.45,0,0,0,0,0,0,0,0.92,1.56,0.22,2.32,0.11,0,0,0.16,0,0.27,12.02,9.27,0.59,4.36,3.77,2.26,0,0.11,2.86,2.53,7.33,3.13,4.42,0.48,3.5,0.7,0.22,7.49,0.11,0.22,2.26,0,4.85,0.05
51094_MATH_parent_CK.docx,1,1964,3.07,87.37,82.74,90.05,38.51,6.92,93.13,85.49,57.59,24.24,17.57,7.79,3.92,5.4,0,0.05,6.67,18.43,2.8,6.52,5.65,12.12,8.4,3.36,1.58,30.75,11.3,9.37,5.45,4.43,0.92,0.15,5.8,1.58,4.23,1.63,1.27,0.87,0.51,0.1,0.87,0.05,5.45,5.19,0.25,1.02,0.76,0.2,0,0,0.15,0,13.75,3.56,1.43,0.31,0,0,1.99,10.18,0.1,0.1,0.2,0.2,0,0,0,0,1.12,0.76,0,0.1,0.05,0.2,1.22,0.05,0,0,0,0,0,0.25,0,0.41,0.1,3,0.2,0.1,0,0.31,0.05,0,17.36,12.22,0.61,5.96,3.67,3.56,0.15,0.15,4.28,1.78,9.57,4.33,6.77,0.15,5.19,1.32,0.25,9.11,0,0,2.55,0,6.57,0
51161_MATH_parent_SS.docx,1,2739,10.94,92.52,67.78,56.71,17.12,5.07,90.87,83.32,60.17,22.16,15.37,5,2.12,7.41,0,0.62,6.79,20.99,3.91,7.59,7.89,10.84,5.59,4.05,1.94,24.13,8.29,11.14,2.92,2.26,0.58,0.07,11.46,2.56,8.87,2.7,1.79,2.26,1.35,0.07,2.19,0.18,2.92,2.63,0.29,0.18,0.15,0.04,0,0,0.04,0,12.89,2.26,0.4,0.62,0.04,0.07,0.8,10.84,0.04,0,0.26,0,0,0,0,0,1.06,0.77,0,0.11,0.04,0.15,0.8,0,0,0,0,0,0,0.15,0.11,0.47,0.4,1.94,0,0.22,0,0.04,0,0.51,12.85,12.67,0.99,5.15,5.4,2.63,0.04,0.29,2.48,1.31,7.45,2.15,5.95,0.26,3.83,1.97,0.11,10.59,0,0.15,5.81,0,4.56,0.07
51159_MATH_parent_CK.docx,1,651,14.67,85.18,34.84,99,27.13,2.92,86.94,78.8,52.07,17.82,13.06,4.92,0.31,7.22,0,0,4.76,24.73,3.38,12.6,2.15,7.68,7.53,1.54,1.38,23.66,10.75,14.44,1.23,0.61,0.61,0,4.61,2,2.61,1.38,1.69,0,0.61,0,0.77,0,10.14,9.68,0.31,4.61,4.45,0,0,0,0,0,11.83,3.69,3.07,3.23,0,0.15,2.76,8.14,0,0,0,0,0,0,0,0,0.92,0.77,0,0.15,0,0,0,0,0,0,0,0,0,0,0,2.15,0,3.38,0,0,0,0.46,0,0,20.89,11.37,0.46,6.14,2,3.38,0.31,0,0.77,2,4.61,3.53,8.14,0.31,5.68,2,0.46,6.61,0,0,3.53,0,3.07,0
51128_MATH_parent_SS.docx,1,740,23.83,94.96,69.6,73.09,29.6,13.78,91.08,85,54.86,18.24,15.41,5.27,1.89,8.11,0,0.14,2.84,27.43,3.78,16.62,3.78,7.84,3.65,3.24,0.54,23.51,16.49,19.46,2.43,1.89,0.41,0.14,5.81,1.35,4.46,1.49,1.22,0.81,1.49,0,1.89,0.14,3.38,3.38,0,1.08,1.08,0,0,0,0,0,11.76,1.49,0.81,0.54,0,0,1.22,10.27,0,0,0,0.14,0,0,0,0,1.76,0.54,0,1.22,0,0,0.41,0,0,0,0,0,0,0,0,0.68,0.27,1.76,0,0,0,0.41,0,0,17.3,9.19,0.54,5.95,5.14,1.89,0,0,2.03,0.95,5.81,2.57,7.16,0,6.49,0.68,0,6.22,0,0,3.24,0,2.97,0
51160_MATH_parent_SS.docx,1,1831,17.28,68.45,65.51,37.52,22.06,4.64,90.99,84.43,56.36,20.54,15.24,7.81,1.58,5.46,0.05,0.11,5.3,22.88,3.11,13.82,4.92,7.65,5.24,2.62,0.98,24.85,7.48,16.88,1.75,1.58,0.16,0,7.86,2.57,5.3,1.47,1.8,0.98,0.38,0.38,0.93,0.05,2.02,1.58,0.38,0.27,0.27,0,0,0,0,0.05,9.28,1.69,0.16,0.22,0.33,0.38,0.76,7.59,0,0,0.11,0,0,0,0,0,0.55,0.49,0,0.05,0,0,0.11,0,0,0,0,0,0,0,0,0.66,0,3.28,0,0,0,0.11,0.11,0,16.71,12.29,0.93,4.31,3.71,4.42,0.93,0,3.11,2.51,4.7,1.58,8.36,0.38,4.75,3.44,0.11,7.7,0.05,0.16,4.42,0,2.79,0.27
51111_MATH_parent_CK.docx,1,2138,7.31,94.51,49.52,76.17,37.51,7.76,91.25,83.72,61.46,21.98,15.01,4.96,2.1,7.2,0.09,0.51,6.97,18.57,4.26,7.02,7.16,10.52,10.38,3.37,0.89,24.7,11.6,10.06,2.81,2.25,0.51,0.05,6.08,0.61,5.38,2.06,1.54,0.89,0.8,0.09,1.31,0.14,4.3,3.79,0.19,1.64,1.26,0.05,0,0,0.05,0,11.46,1.22,0.23,0.05,0,0.09,0.84,10.15,0.09,0,0.19,0,0,0,0,0,1.64,0.84,0,0.75,0.05,0,0.47,0,0,0,0,0,0,0,0.47,0.14,0.33,3.23,0,0,0,0.33,0.09,0,14.31,10.34,0.61,4.68,2.99,3.13,0,0.05,3.04,1.96,8.28,3.51,8.98,0.09,6.45,2.15,0.33,7.3,0,0,2.62,0,4.68,0
51095_MATH_parent_CK.docx,1,525,31.66,99,32.5,85.22,43.75,0.76,93.52,87.05,59.24,17.14,11.05,0.38,1.33,9.33,0,0,6.1,38.29,3.43,25.9,3.43,5.52,4.57,1.9,0.57,19.05,10.67,29.14,2.67,2.48,0.19,0,4.95,0.76,4.19,2.29,1.71,1.14,0.38,0.19,0.38,0.19,4.38,4.38,0,3.43,3.43,0,0,0,0,0,12.95,0.76,0,0,0,0,0.76,12.19,1.52,0,1.14,0,0,0,0,0,1.71,0.95,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0.19,0,1.52,0,0,0,0,0,0,17.14,13.33,0.57,8.38,3.05,2.48,0,0,2.29,0.19,4.38,0.95,11.05,0.38,9.9,0.95,0,7.24,0,0,2.1,0,5.14,0
