Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP
51034_MANNERS_child_SS.docx,1,143,24,21.82,84.77,64.31,47.67,11.19,98.6,87.41,59.44,21.68,13.99,8.39,0,5.59,0,0,7.69,25.17,6.99,13.29,6.29,7.69,1.4,3.5,4.9,26.57,2.8,13.99,2.1,0.7,1.4,0,12.59,4.2,8.39,2.8,0,2.1,0.7,0,2.1,0,4.2,3.5,0.7,0,0,0,0,0,0,0,11.89,5.59,4.9,2.8,0,0.7,2.8,6.29,0.7,0,0,0,0,0,0,0,0.7,0,0,0,0.7,0,2.1,0,0,0,0,0,0,1.4,0,1.4,0,0.7,0,0,0,0.7,0,0,8.39,12.59,0,4.9,3.5,0,4.2,4.2,4.2,2.8,7.69,0,6.29,0,3.5,2.8,0,12.59,0,0,1.4,0,6.29,4.9
51082_MANNERS_child_SS.docx,1,172,20.72,64.13,65.72,20.23,57.33,12.79,97.09,77.91,55.23,18.02,14.53,7.56,1.16,5.23,0,0,3.49,18.6,2.91,15.12,6.98,8.72,3.49,5.81,1.16,23.26,3.49,15.7,1.16,1.16,0,0,15.7,5.81,9.88,0,0,2.91,4.65,0,2.33,0,2.33,1.16,1.16,0,0,0,0,0,0,0,18.02,9.3,1.16,6.98,0,0,2.33,8.72,0,0,0,0,0.58,0,0,0.58,5.23,1.74,0,2.33,1.16,0,0,0,0,0,0,0,0,0,0,0,0,4.65,0,0,0,0,0,0,8.72,13.95,1.16,6.4,6.98,0.58,0,0,0,1.16,5.23,2.91,9.3,0.58,8.14,1.16,0,6.4,0,0,1.16,0,5.23,0
51052_MANNERS_child_SS.docx,1,406,25.2,31.78,40.17,87.98,25.38,6.4,95.81,80.05,61.82,18.72,14.04,9.11,0,4.93,0,0,4.68,25.62,2.46,18.23,7.64,8.37,4.43,2.46,1.48,19.7,3.69,18.97,3.2,3.2,0,0,11.82,2.46,9.36,1.23,0.49,4.68,0,0.25,0.99,0.25,6.65,5.67,0.99,0.25,0,0.25,0.25,0,0,0,17.24,12.07,7.88,7.14,0,0,2.71,5.17,0.25,0,0.25,0,0.25,0,0,0.25,2.22,0.99,0.99,1.23,0,0,2.71,1.23,0.99,0,0,0,0,0.99,0,0,0.99,0.25,0,0,0,0,0,0,8.37,7.64,0.25,2.96,3.94,0.74,0.25,0.25,3.2,1.97,5.91,1.48,4.93,0,3.94,0.99,0,4.93,0,0,3.69,0,1.23,0
51046_MANNERS_child_MM.docx,1,160,12.28,15.75,36.72,94.27,160,5,99.38,86.88,48.75,19.38,15,10.63,0,1.88,2.5,0,4.38,15.63,0,9.38,5,8.13,5.63,1.88,1.88,16.25,10,9.38,7.5,5,2.5,0,11.88,6.25,5.63,0,0,1.25,1.25,0.63,1.88,0,8.13,6.88,1.25,0,0,0,0,0,0,0,12.5,5,1.88,3.13,0,0,0,7.5,2.5,0,5,0.63,0,0,0,0,1.25,1.25,0,0,0,0,1.25,0,0,0,0,0,0,1.25,0,0,0,1.25,0,0,0,1.88,1.25,0,13.75,5.63,0,1.88,2.5,1.25,0,0,3.13,6.25,5,1.25,26.25,0,9.38,16.88,0,3.13,0,1.25,0,0,1.88,0
51011_MANNERS_child_CK.docx,1,284,10.03,24.95,61.43,52.91,94.67,5.28,91.55,79.23,54.58,20.42,13.73,8.45,2.82,2.46,0,0,6.69,22.54,3.17,13.73,3.87,10.21,4.58,1.76,3.52,23.59,5.63,19.72,4.23,3.17,0.35,0.7,9.86,2.46,7.39,0.7,1.06,1.06,1.41,0,1.76,0.35,2.11,2.11,0,0.35,0.35,0,0,0,0,0,15.14,9.51,3.17,3.52,0,0,2.46,5.63,0,0,0,0,0,0,0,0,2.11,1.76,0.35,0,0,0,0.7,0,0,0,0,0,0,0.7,0,0,0,3.52,0,0,0,0.35,0,0,11.62,9.51,0.35,2.82,4.23,2.11,0,0,2.82,3.52,6.69,3.87,4.58,0,1.76,2.82,0,7.39,0,0,1.06,0,6.34,0
51023_MANNERS_child_CK.docx,1,225,8.5,37.5,72.01,92.7,56.25,5.33,94.67,81.33,61.78,21.78,17.33,12,0.44,4.89,0,0,4.44,20.89,3.11,12,7.11,12,6.67,4,0.44,20.44,7.11,12.44,3.56,3.11,0.44,0,12.44,1.33,11.11,0.89,0.89,3.11,2.22,1.33,0.89,0,7.11,6.22,0.89,0.89,0,0.89,0,0.44,0,0,16.44,9.78,2.67,6.22,0,0,2.22,7.56,0,0.89,0,0,0,0,0,0,4,1.78,1.33,0.44,0,0.89,1.33,0.44,0.44,0,0,0,0,0.89,0,1.78,0.44,0,0,0,0,0.44,0,0,11.56,7.11,0,2.67,5.78,0,0,0.44,2.22,0.89,7.56,3.56,8,0,5.33,2.67,0,5.33,0,0,1.78,0,3.56,0
51083_MANNERS_child_CK.docx,1,76,48.35,25.84,12.73,39.38,19,7.89,97.37,81.58,60.53,10.53,5.26,3.95,0,1.32,0,0,5.26,40.79,2.63,30.26,5.26,9.21,1.32,1.32,2.63,13.16,7.89,31.58,0,0,0,0,11.84,9.21,2.63,0,0,1.32,1.32,0,0,0,3.95,2.63,1.32,0,0,0,0,0,0,0,11.84,9.21,6.58,3.95,0,1.32,1.32,2.63,0,0,0,0,2.63,0,0,2.63,3.95,2.63,0,1.32,0,0,1.32,0,0,0,0,0,0,1.32,0,0,0,0,0,0,0,0,0,0,14.47,10.53,1.32,3.95,3.95,2.63,0,0,1.32,0,6.58,0,10.53,0,10.53,0,0,9.21,0,0,3.95,0,5.26,0
51035_MANNERS_child_CK.docx,1,191,7.46,28.54,75.88,69.65,47.75,4.71,93.19,86.39,55.5,22.51,17.28,11.52,1.57,4.19,0,0,5.24,17.28,2.62,9.42,4.71,10.47,5.76,2.62,1.57,26.7,9.42,10.47,3.14,2.62,0.52,0,14.14,3.14,10.99,2.09,1.57,4.71,2.62,0.52,1.57,0,4.19,3.66,0.52,0.52,0.52,0,0,0,0,0,9.42,2.62,2.62,1.57,0,0,0.52,6.81,0.52,0,0.52,0,0,0,0,0,1.57,1.05,0,0.52,0,0,1.57,0,0,0,0,0,0,1.05,0.52,0.52,1.57,1.57,0,0,0,0,0,0,19.9,10.47,0,5.76,2.62,2.09,0,0,3.14,1.57,9.42,0.52,11.52,0,7.85,3.66,0,6.28,0,0,1.57,0,4.71,0
51077_MANNERS_child_CK.docx,1,194,1.38,5.82,82.16,52.04,32.33,8.25,94.85,79.38,63.92,22.16,15.98,12.37,0.52,3.09,0,0,6.19,22.68,1.55,13.92,4.12,14.43,8.25,2.06,4.64,23.2,4.12,14.43,5.67,4.12,1.55,0,10.31,2.58,7.73,0,1.03,5.67,0.52,0,1.55,0,6.19,4.12,2.06,1.03,0.52,0.52,0,0,0,0,12.37,6.19,6.19,3.61,0,0,1.55,6.19,2.06,0.52,1.55,0,0,0,0,0,3.09,0.52,1.55,1.55,0.52,0,1.55,0.52,0.52,0,0,0,0,0.52,0,0,0,2.58,0,0,0,1.03,0,0,10.82,9.28,0,5.15,4.64,0,0,0,5.15,0.52,10.31,0,4.64,0,3.61,1.03,0,9.28,0,0,2.58,0,6.7,0
51004_MANNERS_child_SS.docx,1,108,1.78,1,81.93,64,54,4.63,98.15,86.11,58.33,21.3,21.3,14.81,0,4.63,0,1.85,0,21.3,0,20.37,0.93,12.04,2.78,1.85,7.41,21.3,3.7,20.37,0.93,0,0.93,0,13.89,1.85,12.04,3.7,2.78,0,0.93,0,2.78,0,2.78,2.78,0,0.93,0.93,0,0,0,0,0,28.7,22.22,8.33,8.33,0,0,4.63,6.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,8.33,0.93,0,0,0.93,0,0,0,0.93,1.85,7.41,1.85,14.81,0,9.26,5.56,0,9.26,0,0,0.93,0,8.33,0
